text,label
"announced that he would not seek reelection, and he had lobbied the president to support Strange, and reportedly had repeatedly asked Trump whether he should run again. So, Bannon's words rang true, and he noted how Corker had thrown in the towel. Bannon said the big lesson is that the establishment candidates are running scared, they can be beat by the People alone, and Judge Moore, that night, noted that one good anti-establishment candidate had told him that this race has been the factor for him deciding to run against another establishment candidate.

The Trump base commenting on the Breitbart comment boards were questioning why Trump was supporting this establishment Swamp Creature, with many seeing it as a move he needed to do to try to placate McConnell, and others thinking that Trump was playing 3 D chess. The key to their continued loyalty is No Amnesty for illegals, and continue to work getting the agenda done. They know that  the democrats, the media. and the .....",0
"The cultural practices need to first be understood by Canadians before any serious debate can take place. As has been the experience in Europe, many of these practices are carried over into the West, despite them being against the law. This include female genital mutilation, child brides and even using boys as a sexual substitute (in Islamic schools, for example).

If we do not openly discuss these things now, we will face - 5, 10 years from now - the very same scandals that we have had with the Christian brothers, native residential schools etc.",0
"This is brilliant. So much incrementalism, so little hope and change. Reminds me of Thomas Frank's acidic comment, in his recent book ""Listen Liberal"", about Obama's ""ocean liner presidency"". Obama had compared the country to an ocean liner, which takes a long time to turn around. In his eight years as president, it never really did. Frank points out all of Obama's missed opportunities to actually change things. I don't think he ever really wanted to. Like Bill Clinton and most other politicians, Sanders being an exception, Obama is an actor, knowing what words to say but not really meaning them. Hillary Clinton's problem is that she's a lousy actor. And she doesn't really get it. I think Bill Clinton is starting to, but way too late.",0
I guess something had to replace Mashely Addison.,0
Past time for some cuts and firings!  Past time.  This was a new low.  Cleveland-esque. The Browncos.,0
yep,0
"Xi is the greatest leader China has seen in years.

Go, Xi, go!",0
Please post information concerning the system of faith and worship which an atheist is required to follow.,0
that would be teness bowels,0
"completely agree. As a recent East Graduate (2008) looking back on it, there was quite a bit of postmodernist crap. Namely mandatory 'diversity day' where we were supposed to sit there and feel bad about being white while praising literally everyone who wasn't a cis-het white male",0
"John, you continue to shrink Jesus's message down...it really sounds rather ""over the goal line"" rigorist.

God wants much more out of each of us while we're here.    He invested an enormous amount in showing us how to love as He wants and demands us to love:  The Crucifix...""take up your cross daily...""unless a grain falls and dies..."".

There are a lot of Jesus shrinkers here. 

His message is far more grand, awesome and demanding. 

We're not here to barely get over a goal line like our ""are you saved"" Protestant brothers and sisters have defined down the Gospel to...we're here to be other Christs!! 

Alter Christus.  Ipse Christus.",0
"Your assumtion about my assumtions is incorrect.
You do not have,the right to not be offended. 
Freedom of expression of religion does not allow one to discriminate.",0
